Udemy,0.1336996337
Mi Community,0.133928571429
AajTak,0.136363636364
Gujarati Calendar,0.136363636364
Pratilipi,0.136363636364
Hello English,0.136363636364
UC Mini,0.136363636364
Confirmtkt,0.136363636364
Scanner,0.138002622378
Cleartrip,0.142857142857
Magazine unlock services,0.142857142857
Lens,0.142857142857
Perfect Piano,0.142857142857
Bluetooth settings,0.142857142857
i Manager,0.142857142857
Avast Mobile Security,0.142857142857
Samsung capture,0.142857142857
PicsArt,0.143806485912
Duo,0.144841269841
Unfollowers,0.15
com.lge.icecontacts,0.15
Codeforces Toolkit,0.153846153846
Idea Power,0.157894736842
Wallpapers,0.163224637681
Samsung Cloud,0.171679197995
Old School RuneScape,0.173913043478
Whats On India,0.173913043478
Emergency information,0.177865612648
Feedback,0.181818181818
Snapseed,0.181818181818
Goibibo,0.181818181818
Evernote,0.181818181818
WhatsApp Sticker,0.181818181818
Stupidsid Study Resources,0.181818181818
HashTags,0.181818181818
Excel,0.184691843244
OYO,0.1875
IndianRailway IRCTC,0.1875
Escape Room,0.1875
Samsung Members,0.190476190476
Cell Broadcast,0.2
GuitarTuna,0.208874458874
Coding Schedule,0.210435302684
My Idea,0.210526315789
Weather,0.211666244384
Mi Account,0.212121212121
Dual Sim Settings,0.212215320911
Mindly,0.214285714286
Cricket,0.214285714286
SBI Anywhere Personal,0.214285714286
4 Pics 1 Word,0.214285714286
Phone service,0.214285714286
SHEIN,0.214285714286
App vault,0.215909090909
All in One sticker,0.217391304348
Show Box,0.222222222222
Certificate Installer,0.222222222222
Updater,0.222727272727
WhatsApp Stickers,0.227272727273
Concours,0.230769230769
Forest,0.230769230769
Club Factory,0.233766233766
Messenger Lite,0.235863095238
Samsung text-to-speech engine,0.238095238095
Device maintenance,0.238095238095
Galaxy Apps,0.239766081871
Mi Drop,0.25
Dropbox,0.25
Discord,0.25
FormsApp,0.25
LineageOS Settings,0.25
Shutdown Monitor,0.25
TinyTroopers2,0.25
Calendar,0.254423986982
System app updater,0.254734848485
QualityTime,0.258709768492
Amazon Kindle,0.260869565217
ZEE5,0.263157894737
Apps,0.267078754579
Google Text-to-speech engine,0.268398268398
Samsung Pay mini,0.271512113617
Follower Analyzer,0.272556390977
SportsGuru,0.272727272727
Gboard,0.28162055336
SIM card manager,0.284226190476
Samsung Keyboard,0.285714285714
Amazon Alexa,0.285714285714
TeamViewer,0.285714285714
Diwali Stickers,0.292207792208
Yellow pages,0.292613636364
Personal stickers for WhatsApp,0.295454545455
Google Play Games,0.295546558704
Faasos,0.298309178744
BHIM,0.3
Turbo VPN,0.304347826087
TalkBack,0.304347826087
Photo Locker,0.304347826087
Magic Tiles 3,0.3125
Briefing,0.3125
My Cloud,0.3125
Myntra,0.313141206619
VideoShow,0.318181818182
MP3 Video Converter,0.318181818182
Efectum,0.318181818182
Ludo King,0.318181818182
Themes,0.326361138861
Hola Fake GPS,0.333333333333
WeChat,0.333333333333
Dream League,0.333333333333
CricHeroes,0.333333333333
Badoo,0.333333333333
VLC,0.33630952381
Wallpaper Carousel,0.340909090909
AudioFX,0.34375
OneNote,0.347826086957
Snake VS Block,0.348214285714
TouchPal for vivo,0.357142857143
IMG2PDF,0.363636363636
Followers - Unfollowers,0.366071428571
Workspace,0.368421052632
Bitmoji,0.373168498168
SpeedBall,0.375
Helix Jump,0.375
Mi Cloud,0.378787878788
Photo Editor,0.381186326205
Psych!,0.382726648352
Analytics Vidhya,0.384615384615
Documents,0.389092455164
Google Opinion Rewards,0.391304347826
Messenger,0.393692591733
System update,0.4
Dream11,0.400197628458
Finder,0.408521303258
Domino's,0.409679089027
Limeroad,0.415178571429
SHAREit,0.421153846154
ixigo trains,0.426630434783
Notisave,0.428571428571
Samsung Experience Service,0.428571428571
PhonePe,0.431318681319
LHD,0.434782608696
MyJio,0.436100312731
Ball Blast,0.4375
Sine Line,0.4375
2018 Calendar,0.4375
Mini Militia,0.439393939394
Uber Eats,0.441126717485
Video Player,0.444274749373
TTT,0.454545454545
PhotoScan,0.454545454545
Phone Services,0.458326848273
World Cricket Championship Lt,0.47619047619
Easy English Dictionary,0.47619047619
Pinterest,0.477225672878
LIKE,0.478260869565
System Update,0.478260869565
Where is my Train,0.492788461538
BRTS Ahmedabad,0.5
Steam,0.5
Clash of Clans,0.5
YouCut - Video Editor,0.5
Weather Forecast,0.5
BookMyShow,0.5
Corp EASE,0.5
Speedtest,0.5
redBus,0.511904761905
OneDrive,0.526315789474
qmiran,0.526315789474
CaptivePortalLogin,0.540569494388
Flipkart,0.543231431675
Network,0.55
Cleaner,0.554124446982
Mi Video,0.554803529804
StickoText,0.562488236401
Splitwise,0.567479395604
Software update,0.570540935673
Memo,0.571428571429
Downloads,0.571807975975
Sheets,0.598813220941
Settings Suggestions,0.608695652174
Dead Target,0.608695652174
Speedify,0.614583333333
CM Browser,0.625
Calculator,0.626323019914
foodpanda,0.631114130435
Recorder,0.632981601732
Translate,0.635027951962
Ringtone Setter,0.636363636364
Followers Assistant,0.636363636364
Eagle Bus,0.642857142857
JioTV,0.643377455877
Zomato,0.644263924799
Amazon Shopping,0.652385375042
Motorola Update Services,0.656314699793
Hoxx VPN,0.666666666667
Tez,0.666666666667
Files,0.667299338459
Mall,0.673141186299
SonyLIV,0.710751237067
msa,0.714285714286
HolaVPN,0.714285714286
Seekers Notes: Hidden Mystery,0.714285714286
Mi Store,0.737854737855
Yoga VPN,0.75
Call Recorder,0.75
Order,0.75983436853
Opera Mini,0.7625
Voot,0.769841269841
Screen Recorder,0.770104895105
Google Play Music,0.770880301136
100 Doors Brain Teasers 1,0.772727272727
App Usage Tracker,0.782608695652
Wynk Music,0.783882783883
Quora,0.7845960171
Google Indic Keyboard,0.785714285714
Sandesh ePaper,0.809523809524
Mi Remote,0.820757020757
Uber,0.823153899241
Notes,0.823544209414
RapidGo,0.857142857143
VPN Express,0.857142857143
Swiggy,0.857791535587
YouCam Perfect,0.863636363636
Videoder Video Downloader,0.867965367965
Psiphon Pro,0.875
Gurbani Searcher,0.875
Keep,0.879464285714
KineMaster,0.909090909091
English Gujarati Dictionary,0.910173160173
Xender,0.922283614701
OlaCabs,0.954973633086
Docs,0.969793293621
Video,0.977619047619
8 Ball Pool,1.0
RTO Gujarat,1.0
WiFi Mouse,1.0
 StorySaver,1.02581521739
Word,1.02959102301
ColorNote,1.04545454545
Package installer,1.07398907793
ES File Explorer,1.11022727273
2ndLine,1.125
instabig repost big photo,1.125
Photos,1.12733220885
Step Tracker,1.13636363636
Hotspot Shield Free,1.13636363636
YourQuote,1.13636363636
Hotspot Shield,1.14204545455
Prime Video,1.15052323884
Gaana,1.15614569609
MYBYK,1.1626552795
Samsung Internet,1.17947211779
Music,1.18623980186
Wi-Fi,1.21071428571
Keep Notes,1.21428571429
hike,1.22697600597
Snapdeal,1.25
MiXplorer,1.25
Phone management,1.28571428571
Hotstar,1.28695819988
Udacity,1.30769230769
Koza - Gujarati,1.33881578947
MakeMyTrip,1.36130952381
UC Browser,1.36525974026
JioCinema,1.38461538462
CamScanner,1.38706658174
Google Play services,1.39652959085
Adobe Acrobat,1.40728715729
Gallery Lock,1.40909090909
Albums,1.42857142857
MX Player,1.43191072086
SWENworld,1.5
FuntouchOS Launcher,1.5
Alarm Clock for Me,1.52173913043
Maps,1.55924084119
Blast Balls Legend,1.57142857143
HTML Viewer,1.58240568955
LinkedIn,1.58928571429
Fruits Drawing Book & Coloring Book,1.6
Messaging,1.61034490201
Google Pay,1.61107954545
Samsung Themes,1.61904761905
Email,1.62567878028
Control Center,1.71428571429
TikTok,1.73913043478
Google Play Store,1.77178221104
TubeMate,1.77272727273
Angry Birds,1.78571428571
inshorts,1.8344616803
WPS Office,1.84094800127
IRCTC Rail Connect,1.84134336678
NTES,1.85921325052
Subway Surf,1.95238095238
Sling Drift,2.0
App Usage,2.1354357342
Mail,2.13636363636
File Manager,2.27199902754
Fruit Cut 3D,2.35714285714
WePhone,2.375
Browser,2.41242091242
Gmail,2.45849580807
Wattpad,2.45879120879
Messages,2.46589830761
Twilight,2.54545454545
PNR Confirmation Status,2.5625
Google,2.61440577418
Camera,2.67307670892
Telegram,2.70939584348
World Cricket Championship 2,2.72039072039
Launcher,2.7619047619
Drive,2.85586809866
Netflix,2.9375
Sensor_Data,3.03002070393
Call Management,3.03493246387
Voice Recorder,3.05764411028
StarMaker,3.18181818182
BASEBALL 9,3.28571428571
Samsung Notes,3.45535714286
My Files,3.46224937343
Clock,3.47115519873
Tinder,3.51902173913
Bubble Shooter,3.57142857143
Oxford Dictionary of English,3.57142857143
Facebook,3.65986884916
Medium,3.66666666667
Paytm,3.73352575639
Slack,3.75869565217
Call management,3.85
Gallery,3.99317034272
Lite,4.17546550672
FitIncluded,4.2
JioMusic,4.24254578755
Sudoku,4.27272727273
PUBG MOBILE,4.28784429856
Settings,4.33405424869
Stay Focused,4.42857142857
Truecaller,4.50274166229
mCent Browser,4.71428571429
Cricbuzz,4.83777680653
AppBlock,4.92857142857
DAWebmail,4.93072344322
YouTube,4.9584716828
Clash Royale,5.07531055901
Chain Reaction,5.27272727273
Meme Stickers,5.75
Explorer,5.84615384615
SoundCloud,5.92307692308
AppLock,6.10238095238
Clean Master,6.31818181818
Score! Hero,6.66666666667
Cyberoam iAccess,6.80306387049
Hi Security,6.86956521739
Helo,7.0
Retro Music,7.0625
A+ Gallery,7.29545454545
Saavn,7.40850375311
Firefox,7.45454545455
Android System,8.0
Chrome,8.81103629607
QuickMemo+,9.05
Dialler,10.4
Hungama,10.625
Contact Manager,10.6461038961
Contacts,10.6479152261
Spotify,11.2608695652
Snapchat,11.5998182718
Dreame,11.6923076923
OneAD,12.2142857143
Contacts and dialer,12.3717731343
InCallUI,12.5311963363
Phone,14.7919505521
Twitter,14.9698776624
Instagram,20.9352659699
Secure Folder,24.3333333333
Security,26.8399977998
Microsoft Launcher,27.125
Phone Manager,28.8
WhatsApp,38.906172943
Apps lock,39.8181818182
App Lock,40.5133928571
System UI,42.1320848457
Real Cricket™ 18,69.5
Huawei Home,74.0
Call screen,84.85
Created by App Usage on Tuesday,102.837097685
Lenovo Launcher,105.204545455
Created by App Usage on Wednesday,109.47692147
System launcher,114.951951694
Moto App Launcher,133.695652174
TouchWiz home,154.726190476
Launcher3,162.44047619
Home & app drawer,196.75
Trebuchet,211.90625
Samsung Experience Home,214.758145363
OnePlus Launcher,284.043478261
